userId,itemId,rating,timestamp,user_mean_rating,user_median_rating,user_std_rating,user_min_rating,user_max_rating,user_num_ratings,item_mean_rating,item_median_rating,item_std_rating,item_min_rating,item_max_rating,item_num_ratings,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_25
13728,25843,2.0,1243148400.0,3.3088235294117645,3.0,1.1623105262528186,1.0,5.0,68,1.5,1.5,0.7071067811865476,1.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14480,221858,5.0,1243148400.0,5.0,5.0,,5.0,5.0,1,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,87345,3.0,1243148400.0,3.2916666666666665,3.0,0.955893505766305,1.0,5.0,72,2.5,2.5,0.5477225575051661,2.0,3.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15984,47334,3.0,1243148400.0,3.6,3.0,1.0408329997330665,1.0,5.0,25,3.6,4.0,1.1401754250991378,2.0,5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16533,9944,5.0,1243148400.0,4.222222222222222,4.0,0.6666666666666666,3.0,5.0,9,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862,189207,2.0,1243148400.0,4.0,4.0,1.0540925533894598,2.0,5.0,10,3.5,3.5,2.1213203435596424,2.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17743,91333,5.0,1243148400.0,3.8,4.0,1.186126701378962,1.0,5.0,30,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17913,60694,3.0,1243148400.0,4.0,4.0,0.7669649888473704,3.0,5.0,18,3.0,3.0,0.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18220,228807,5.0,1243148400.0,4.129032258064516,4.0,1.0564700810993488,1.0,5.0,31,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18481,22427,4.0,1243148400.0,3.3333333333333335,4.0,2.0816659994661326,1.0,5.0,3,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18867,18099,5.0,1243148400.0,3.727272727272727,4.0,0.8827348295047496,2.0,5.0,22,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,210323,4.0,1243148400.0,2.5,2.5,2.1213203435596424,1.0,4.0,2,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19068,230229,5.0,1243148400.0,5.0,5.0,,5.0,5.0,1,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,23334,4.0,1243148400.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,25071,3.0,1243148400.0,3.546511627906977,4.0,1.508072215030021,1.0,5.0,86,3.0,3.0,,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19487,211544,5.0,1243148400.0,4.465346534653466,5.0,0.8193211389393483,1.0,5.0,101,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20157,21880,5.0,1243148400.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20609,165280,5.0,1243148400.0,3.6,4.0,0.8825799501580877,1.0,5.0,20,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,63591,3.0,1243148400.0,2.611111111111111,2.5,1.2484911528441678,1.0,5.0,36,3.0,3.0,,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,17012,4.0,1243148400.0,4.0,4.0,1.0632190661423901,2.0,5.0,24,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,14733,2.0,1243148400.0,4.0,4.0,1.0632190661423901,2.0,5.0,24,2.0,2.0,,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,43294,4.0,1243148400.0,4.0,4.0,1.0632190661423901,2.0,5.0,24,3.6666666666666665,4.0,0.5773502691896258,3.0,4.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,12770,4.0,1243234800.0,3.9047619047619047,4.0,0.9436504599035547,2.0,5.0,21,3.4375,4.0,1.2093386622447824,1.0,5.0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,20412,4.0,1243234800.0,3.935483870967742,4.0,1.030711206593704,1.0,5.0,31,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,36240,5.0,1243234800.0,3.9622641509433962,5.0,1.6979882231056598,1.0,5.0,53,4.0,4.0,0.8164965809277259,3.0,5.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,2488,3.0,1243234800.0,3.0,3.0,,3.0,3.0,1,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2072,36442,4.0,1243234800.0,4.6521739130434785,5.0,0.6472807211834832,3.0,5.0,23,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2593,41699,5.0,1243234800.0,4.333333333333333,5.0,1.1547005383792515,3.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,24728,4.0,1243234800.0,3.264705882352941,3.0,1.1627768104298606,1.0,5.0,34,4.75,5.0,0.5,4.0,5.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,55642,4.0,1243234800.0,3.5714285714285716,4.0,0.6462061726588639,2.0,4.0,14,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2883,69566,4.0,1243234800.0,3.5714285714285716,4.0,0.6462061726588639,2.0,4.0,14,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2883,48291,4.0,1243234800.0,3.5714285714285716,4.0,0.6462061726588639,2.0,4.0,14,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,15552,4.0,1243234800.0,3.5714285714285716,4.0,0.6462061726588639,2.0,4.0,14,4.0,4.0,0.0,4.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,69567,4.0,1243234800.0,3.5714285714285716,4.0,0.6462061726588639,2.0,4.0,14,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3301,65254,3.0,1243234800.0,3.380952380952381,3.0,1.0809296123917655,2.0,5.0,42,3.0,3.0,,3.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,7379,4.0,1243234800.0,3.6,4.0,1.0346923384727065,1.0,5.0,35,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,62466,1.0,1243234800.0,4.113636363636363,5.0,1.3156642869122188,1.0,5.0,44,1.75,1.5,0.9574271077563381,1.0,3.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,26314,4.0,1243234800.0,4.113636363636363,5.0,1.3156642869122188,1.0,5.0,44,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,91333,5.0,1243234800.0,4.153846153846154,4.0,0.898717034272917,2.0,5.0,13,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,104171,5.0,1243234800.0,4.333333333333333,5.0,1.1547005383792517,3.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,6104,4.0,1243234800.0,4.097560975609756,4.0,0.7951978726894965,3.0,5.0,82,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,114723,3.0,1243234800.0,4.083333333333333,4.0,0.7929614610987591,3.0,5.0,12,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,130289,4.0,1243234800.0,4.2631578947368425,4.0,0.5619514869490161,3.0,5.0,19,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6877,130290,4.0,1243234800.0,4.2631578947368425,4.0,0.5619514869490161,3.0,5.0,19,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7246,14057,3.0,1243234800.0,3.8055555555555554,4.0,1.0699333780613762,1.0,5.0,72,3.0,3.0,,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,13305,2.0,1243234800.0,3.8055555555555554,4.0,1.0699333780613762,1.0,5.0,72,4.0,5.0,1.7320508075688772,2.0,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,145042,5.0,1243234800.0,4.0,4.0,1.0327955589886444,2.0,5.0,16,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537,154098,4.0,1243234800.0,4.0,4.0,,4.0,4.0,1,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9903,155953,5.0,1243234800.0,5.0,5.0,,5.0,5.0,1,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,173883,2.0,1243234800.0,2.25,2.0,1.1515584902738285,1.0,4.0,24,2.0,2.0,,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10306,47234,3.0,1243234800.0,3.4,3.0,0.5477225575051661,3.0,4.0,5,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10984,22074,4.0,1243234800.0,3.4,4.0,1.2983506020002016,1.0,5.0,15,3.526315789473684,4.0,0.9048278567177281,1.0,5.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,369,4.0,1243234800.0,4.177777777777778,4.0,0.8604673383714461,2.0,5.0,45,3.5,3.5,0.7071067811865476,3.0,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,98109,4.0,1243234800.0,3.0625,3.0,1.166666666666667,1.0,5.0,64,4.0,4.0,,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12038,36236,5.0,1243234800.0,4.631578947368421,5.0,0.5972647203701473,3.0,5.0,19,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13367,98332,5.0,1243234800.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13367,64465,5.0,1243234800.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13367,116352,5.0,1243234800.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13367,174764,5.0,1243234800.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13367,206234,2.0,1243234800.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,2.0,2.0,,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13658,51563,3.0,1243234800.0,4.138888888888889,4.0,0.4244510927759877,3.0,5.0,36,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13728,213276,3.0,1243234800.0,3.3088235294117645,3.0,1.1623105262528186,1.0,5.0,68,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14060,35012,4.0,1243234800.0,4.625,5.0,0.7440238091428449,3.0,5.0,8,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14397,26573,3.0,1243234800.0,3.625,4.0,0.8242255917447339,2.0,5.0,24,3.0,3.0,,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14527,51445,3.0,1243234800.0,3.825,4.0,1.1067971810589328,1.0,5.0,40,2.5,2.5,0.7071067811865476,2.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,41349,3.0,1243234800.0,3.0,3.0,0.0,3.0,3.0,2,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,22074,4.0,1243234800.0,3.2916666666666665,3.0,0.955893505766305,1.0,5.0,72,3.526315789473684,4.0,0.9048278567177281,1.0,5.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16887,70505,4.0,1243234800.0,4.0,4.0,0.9534625892455922,2.0,5.0,23,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17668,43671,4.0,1243234800.0,3.857142857142857,4.0,1.3451854182690988,1.0,5.0,7,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19079,77428,3.0,1243234800.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,3.0,3.0,,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,11274,4.0,1243234800.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,61963,4.0,1243234800.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19673,15897,4.0,1243234800.0,4.225,4.0,0.8546708049734412,1.0,5.0,120,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,53270,4.0,1243234800.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,253997,5.0,1243234800.0,3.5180722891566263,4.0,1.2133550119212648,1.0,5.0,83,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,140512,2.0,1243234800.0,3.5180722891566263,4.0,1.2133550119212648,1.0,5.0,83,2.0,2.0,0.0,2.0,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,7001,4.0,1243234800.0,3.5180722891566263,4.0,1.2133550119212648,1.0,5.0,83,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,23862,4.0,1243234800.0,4.0,4.0,,4.0,4.0,1,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20982,87278,3.0,1243234800.0,3.2222222222222223,3.0,0.6666666666666666,2.0,4.0,9,3.4,4.0,1.51657508881031,1.0,5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,5689,2.0,1243234800.0,4.0,4.0,1.0632190661423901,2.0,5.0,24,2.0,2.0,,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21873,3609,5.0,1243234800.0,4.5,5.0,0.9224300477447906,1.0,5.0,58,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,15539,4.0,1243321200.0,4.0,4.0,0.7977240352174656,2.0,5.0,67,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,23085,4.0,1243321200.0,4.0,4.0,,4.0,4.0,1,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,36239,5.0,1243321200.0,3.9622641509433962,5.0,1.6979882231056598,1.0,5.0,53,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,14288,4.0,1243321200.0,4.224489795918367,4.0,0.7709654694615322,2.0,5.0,49,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,44056,5.0,1243321200.0,4.588235294117647,5.0,0.6183469424008421,3.0,5.0,17,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2608,62469,4.0,1243321200.0,3.264705882352941,3.0,1.1627768104298606,1.0,5.0,34,3.75,4.0,0.5,3.0,4.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,22074,3.0,1243321200.0,3.7468354430379747,4.0,1.091556809078499,1.0,5.0,79,3.526315789473684,4.0,0.9048278567177281,1.0,5.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,89479,1.0,1243321200.0,4.113636363636363,5.0,1.3156642869122188,1.0,5.0,44,1.0,1.0,,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,107068,5.0,1243321200.0,4.666666666666667,5.0,0.7071067811865476,3.0,5.0,9,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5642,58479,4.0,1243321200.0,4.097560975609756,4.0,0.7951978726894965,3.0,5.0,82,4.0,4.0,,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,116359,5.0,1243321200.0,4.176470588235294,5.0,1.3339459376998313,1.0,5.0,17,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5861,116360,4.0,1243321200.0,4.176470588235294,5.0,1.3339459376998313,1.0,5.0,17,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6877,31357,4.0,1243321200.0,4.2631578947368425,4.0,0.5619514869490161,3.0,5.0,19,4.2,4.0,0.44721359549995804,4.0,5.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,41719,2.0,1243321200.0,4.0,4.0,1.0327955589886444,2.0,5.0,16,2.6,3.0,1.1401754250991378,1.0,4.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,157096,4.0,1243321200.0,3.75,4.0,1.2583057392117916,2.0,5.0,4,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,158673,5.0,1243321200.0,4.0,4.0,1.1470786693528088,1.0,5.0,39,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,163526,3.0,1243321200.0,3.977272727272727,4.0,0.9019007412935625,2.0,5.0,44,3.0,3.0,0.0,3.0,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,183848,5.0,1243321200.0,4.177777777777778,4.0,0.8604673383714461,2.0,5.0,45,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,181310,4.0,1243321200.0,3.0625,3.0,1.166666666666667,1.0,5.0,64,4.0,4.0,0.0,4.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11562,21844,4.0,1243321200.0,4.6,5.0,0.5163977794943223,4.0,5.0,10,4.0,4.0,,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13367,103502,5.0,1243321200.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13367,26681,5.0,1243321200.0,4.427184466019417,5.0,1.0810483451086788,1.0,5.0,103,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13476,208410,4.0,1243321200.0,3.4864864864864864,4.0,0.8699176724016799,1.0,5.0,37,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13658,211534,5.0,1243321200.0,4.138888888888889,4.0,0.4244510927759877,3.0,5.0,36,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13678,203180,4.0,1243321200.0,3.4285714285714284,4.0,0.7867957924694431,2.0,4.0,7,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13902,152290,4.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,4.666666666666667,5.0,0.5773502691896258,4.0,5.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,55857,4.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,40729,5.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,58988,4.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,55768,5.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,121593,4.0,1243321200.0,3.9206349206349205,4.0,1.1259632048876556,1.0,5.0,63,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,118689,5.0,1243321200.0,3.7,4.0,1.1595018087284057,2.0,5.0,10,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,26671,5.0,1243321200.0,4.8,5.0,0.44721359549995787,4.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,24393,5.0,1243321200.0,4.8,5.0,0.44721359549995787,4.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,99935,5.0,1243321200.0,4.8,5.0,0.44721359549995787,4.0,5.0,5,4.0,4.0,1.0,3.0,5.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15443,9133,2.0,1243321200.0,4.0,4.5,1.2060453783110547,2.0,5.0,12,2.9411764705882355,3.0,0.8269362305593854,1.0,4.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15592,27917,4.0,1243321200.0,3.690909090909091,4.0,1.2601106252543022,1.0,5.0,55,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15854,165501,5.0,1243321200.0,3.0,3.0,2.8284271247461903,1.0,5.0,2,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,191338,5.0,1243321200.0,3.7903225806451615,4.0,0.7921147618086651,2.0,5.0,62,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
