userId,itemId,rating,timestamp,user_mean_rating,user_median_rating,user_std_rating,user_min_rating,user_max_rating,user_num_ratings,item_mean_rating,item_median_rating,item_std_rating,item_min_rating,item_max_rating,item_num_ratings,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6
175,800,5.0,1284188400.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,5.0,5.0,0.0,5.0,5.0,3,1,0,0,0,0,0
217,2916,4.0,1284188400.0,4.5,4.5,0.547722557505166,4.0,5.0,6,4.666666666666667,5.0,0.5773502691896258,4.0,5.0,3,0,1,0,0,0,0
1483,5027,4.0,1284188400.0,4.357142857142857,4.0,0.772918234616442,1.0,5.0,56,3.3333333333333335,4.0,1.1547005383792515,2.0,4.0,3,0,0,1,0,0,0
126,2861,5.0,1284274800.0,4.6,5.0,0.6992058987801009,3.0,5.0,10,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
650,3681,4.0,1284274800.0,4.133333333333334,4.0,1.0600988273786192,1.0,5.0,15,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
1142,4734,2.0,1284274800.0,4.714285714285714,5.0,0.825420305855557,2.0,5.0,14,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,1,0,0,0
68,1915,5.0,1284361200.0,4.12,4.0,0.725718035235908,3.0,5.0,25,4.0,4.0,1.0,3.0,5.0,3,0,0,0,0,0,1
131,2971,5.0,1284361200.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
161,3747,4.0,1284361200.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0
258,6092,5.0,1284361200.0,4.523809523809524,5.0,0.9283882603225668,2.0,5.0,21,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
310,6759,4.0,1284361200.0,4.095238095238095,4.0,0.9436504599035548,2.0,5.0,21,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0
350,3047,4.0,1284361200.0,4.05,4.0,0.998683343734455,1.0,5.0,20,4.0,4.0,0.0,4.0,4.0,2,0,1,0,0,0,0
368,343,5.0,1284361200.0,3.5,3.5,2.1213203435596424,2.0,5.0,2,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,0,0,0,0,0,1
639,3681,5.0,1284361200.0,4.315789473684211,4.0,0.7492686492653552,3.0,5.0,19,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
1061,966,5.0,1284361200.0,5.0,5.0,,5.0,5.0,1,4.25,4.5,0.9574271077563382,3.0,5.0,4,0,0,0,1,0,0
131,2717,5.0,1284447600.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
174,3994,5.0,1284447600.0,4.75,5.0,0.8660254037844387,2.0,5.0,12,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
447,3365,5.0,1284447600.0,4.166666666666667,5.0,1.3291601358251257,2.0,5.0,6,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,1,0
454,3669,5.0,1284447600.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
456,96,4.0,1284447600.0,4.0,4.0,,4.0,4.0,1,4.285714285714286,4.0,0.7559289460184544,3.0,5.0,7,0,0,1,0,0,0
553,4772,4.0,1284447600.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,4.5,4.5,0.5773502691896258,4.0,5.0,4,0,0,0,0,1,0
670,668,4.0,1284447600.0,4.0,4.0,,4.0,4.0,1,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
1618,4339,4.0,1284447600.0,3.96,4.0,0.9780933834080804,2.0,5.0,25,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
1618,4153,4.0,1284447600.0,3.96,4.0,0.9780933834080804,2.0,5.0,25,3.5,4.0,0.8366600265340756,2.0,4.0,6,0,0,0,0,0,1
1618,12947,5.0,1284447600.0,3.96,4.0,0.9780933834080804,2.0,5.0,25,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0
1913,5008,5.0,1284447600.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
1913,4991,3.0,1284447600.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,0,0,0,1
1913,5022,4.0,1284447600.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
13,110,4.0,1284534000.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.4,4.0,0.547722557505166,4.0,5.0,5,0,1,0,0,0,0
28,1053,5.0,1284534000.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
68,1914,4.0,1284534000.0,4.12,4.0,0.725718035235908,3.0,5.0,25,4.0,4.0,0.0,4.0,4.0,5,0,0,0,0,0,1
129,2892,5.0,1284534000.0,4.2272727272727275,4.0,0.8691439785278706,2.0,5.0,22,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
131,2970,5.0,1284534000.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,1,0,0,0,0
157,3649,5.0,1284534000.0,5.0,5.0,0.0,5.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
157,3661,5.0,1284534000.0,5.0,5.0,0.0,5.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
254,183,4.0,1284534000.0,4.375,5.0,0.9161253813129042,3.0,5.0,8,4.666666666666667,5.0,0.5773502691896258,4.0,5.0,3,0,0,0,0,1,0
1913,5023,3.0,1284534000.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,1
13,608,5.0,1284620400.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.75,5.0,0.4999999999999999,4.0,5.0,4,0,0,0,0,1,0
650,9956,4.0,1284620400.0,4.133333333333334,4.0,1.0600988273786192,1.0,5.0,15,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
49,1539,5.0,1284706800.0,4.48,5.0,0.7702813338860894,2.0,5.0,25,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
165,3809,5.0,1284706800.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
184,2956,5.0,1284706800.0,4.833333333333333,5.0,0.38924947208076155,4.0,5.0,12,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
229,3618,5.0,1284706800.0,4.125,5.0,1.642080561796093,1.0,5.0,8,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
237,5024,4.0,1284706800.0,4.0,4.0,1.0690449676496976,2.0,5.0,8,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0
553,1060,5.0,1284706800.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,1,0
1913,2645,4.0,1284706800.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
1913,121,5.0,1284706800.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.615384615384615,5.0,0.5063696835418332,4.0,5.0,13,0,0,0,1,0,0
161,2843,5.0,1284793200.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
250,5875,5.0,1284793200.0,4.285714285714286,5.0,1.0555973258234952,1.0,5.0,21,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,1,0
553,8337,5.0,1284793200.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
28,1052,5.0,1284879600.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
126,2859,5.0,1284879600.0,4.6,5.0,0.6992058987801009,3.0,5.0,10,5.0,5.0,0.0,5.0,5.0,3,0,1,0,0,0,0
237,3804,4.0,1284879600.0,4.0,4.0,1.0690449676496976,2.0,5.0,8,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
40,1250,5.0,1284966000.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.5,4.5,0.7071067811865476,4.0,5.0,2,1,0,0,0,0,0
126,595,4.0,1284966000.0,4.6,5.0,0.6992058987801009,3.0,5.0,10,4.5,4.5,0.5773502691896257,4.0,5.0,4,0,1,0,0,0,0
310,3632,5.0,1284966000.0,4.095238095238095,4.0,0.9436504599035548,2.0,5.0,21,5.0,5.0,0.0,5.0,5.0,3,0,0,1,0,0,0
343,1699,4.0,1284966000.0,4.0,4.0,0.816496580927726,3.0,5.0,4,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0
650,3861,5.0,1284966000.0,4.133333333333334,4.0,1.0600988273786192,1.0,5.0,15,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
659,7176,4.0,1284966000.0,4.681818181818182,5.0,0.476731294622796,4.0,5.0,22,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,1,0
1142,9028,5.0,1284966000.0,4.714285714285714,5.0,0.825420305855557,2.0,5.0,14,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
84,2112,5.0,1285052400.0,4.625,5.0,0.7109393663377318,2.0,5.0,24,5.0,5.0,0.0,5.0,5.0,3,0,1,0,0,0,0
182,4156,5.0,1285052400.0,3.3,3.0,0.8232726023485646,2.0,5.0,10,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
193,4011,4.0,1285052400.0,4.2,4.0,0.4472135954999579,4.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
1483,8861,1.0,1285052400.0,4.357142857142857,4.0,0.772918234616442,1.0,5.0,56,2.0,2.0,1.4142135623730951,1.0,3.0,2,0,1,0,0,0,0
1913,5012,4.0,1285052400.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
40,1249,2.0,1285138800.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,2.0,2.0,,2.0,2.0,1,0,0,0,0,1,0
310,1658,5.0,1285138800.0,4.095238095238095,4.0,0.9436504599035548,2.0,5.0,21,4.0,5.0,1.7320508075688772,1.0,5.0,5,0,0,1,0,0,0
346,3309,5.0,1285138800.0,5.0,5.0,,5.0,5.0,1,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,1
422,7893,3.0,1285138800.0,4.0,4.0,1.4142135623730951,3.0,5.0,2,3.0,3.0,,3.0,3.0,1,1,0,0,0,0,0
1142,3022,5.0,1285138800.0,4.714285714285714,5.0,0.825420305855557,2.0,5.0,14,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0
6,166,5.0,1285225200.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,4.25,4.0,0.5,4.0,5.0,4,1,0,0,0,0,0
131,2967,5.0,1285225200.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
264,6229,4.0,1285225200.0,4.5,5.0,0.6183469424008423,3.0,5.0,18,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0
310,6758,4.0,1285225200.0,4.095238095238095,4.0,0.9436504599035548,2.0,5.0,21,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,1,0,0,0
1222,7346,5.0,1285225200.0,5.0,5.0,0.0,5.0,5.0,11,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
1463,5123,5.0,1285225200.0,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,1,0,0,0
174,1247,5.0,1285311600.0,4.75,5.0,0.8660254037844387,2.0,5.0,12,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
258,4458,5.0,1285311600.0,4.523809523809524,5.0,0.9283882603225668,2.0,5.0,21,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,0,1
560,1006,4.0,1285311600.0,3.8846153846153846,4.0,1.3950461806527572,1.0,5.0,26,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,0,1,0,0,0,0
1913,13253,5.0,1285311600.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
248,189,4.0,1285398000.0,4.140350877192983,4.0,0.6105792475542055,2.0,5.0,57,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
306,1001,5.0,1285398000.0,4.529411764705882,5.0,0.5144957554275263,4.0,5.0,17,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
798,9140,4.0,1285398000.0,4.4,5.0,0.894427190999916,3.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
68,386,4.0,1285484400.0,4.12,4.0,0.725718035235908,3.0,5.0,25,4.0,4.0,1.224744871391589,2.0,5.0,5,0,0,0,0,0,1
161,771,4.0,1285484400.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,3.5,3.5,0.7071067811865476,3.0,4.0,2,1,0,0,0,0,0
185,2811,5.0,1285484400.0,4.857142857142857,5.0,0.37796447300922725,4.0,5.0,7,4.6,5.0,0.5163977794943222,4.0,5.0,10,0,0,0,0,0,1
553,9028,5.0,1285484400.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
798,449,3.0,1285484400.0,4.4,5.0,0.894427190999916,3.0,5.0,5,4.428571428571429,5.0,0.786795792469443,3.0,5.0,7,0,0,0,0,0,1
1913,5004,2.0,1285484400.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,0,0,0,1
6,165,4.0,1285570800.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
49,612,5.0,1285570800.0,4.48,5.0,0.7702813338860894,2.0,5.0,25,5.0,5.0,0.0,5.0,5.0,4,0,1,0,0,0,0
66,1883,5.0,1285570800.0,5.0,5.0,0.0,5.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
131,2965,5.0,1285570800.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
165,2112,5.0,1285570800.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,5.0,5.0,0.0,5.0,5.0,3,0,1,0,0,0,0
182,2033,3.0,1285570800.0,3.3,3.0,0.8232726023485646,2.0,5.0,10,3.6666666666666665,3.0,1.1547005383792515,3.0,5.0,3,0,0,0,0,0,1
258,2224,5.0,1285570800.0,4.523809523809524,5.0,0.9283882603225668,2.0,5.0,21,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0
1618,7970,4.0,1285570800.0,3.96,4.0,0.9780933834080804,2.0,5.0,25,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
84,519,5.0,1285657200.0,4.625,5.0,0.7109393663377318,2.0,5.0,24,4.857142857142857,5.0,0.37796447300922714,4.0,5.0,7,0,0,0,1,0,0
416,7857,5.0,1285657200.0,4.714285714285714,5.0,0.7559289460184545,3.0,5.0,7,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
677,7383,5.0,1285657200.0,5.0,5.0,0.0,5.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
13,607,5.0,1285743600.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
211,4175,4.0,1285743600.0,4.35,4.0,0.4893604849295929,4.0,5.0,20,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
256,6050,5.0,1285743600.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
1240,995,5.0,1285743600.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,4.8,5.0,0.44721359549995804,4.0,5.0,5,0,0,0,0,0,1
28,1049,5.0,1285830000.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
135,3047,4.0,1285830000.0,4.375,5.0,1.02469507659596,1.0,5.0,16,4.0,4.0,0.0,4.0,4.0,2,0,1,0,0,0,0
295,1882,5.0,1285830000.0,4.894736842105263,5.0,0.3153017676423058,4.0,5.0,19,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
28,1048,2.0,1285916400.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,3.5,3.5,2.1213203435596424,2.0,5.0,2,0,1,0,0,0,0
178,4095,3.0,1285916400.0,3.75,3.5,0.9574271077563381,3.0,5.0,4,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,1
224,2292,4.0,1285916400.0,4.0,4.0,0.0,4.0,4.0,4,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
40,1247,5.0,1286002800.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
66,1882,5.0,1286002800.0,5.0,5.0,0.0,5.0,5.0,3,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
161,93,4.0,1286002800.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0
224,423,4.0,1286002800.0,4.0,4.0,0.0,4.0,4.0,4,4.5625,5.0,0.6291528696058961,3.0,5.0,16,0,0,0,0,0,1
224,1040,4.0,1286002800.0,4.0,4.0,0.0,4.0,4.0,4,4.2,4.0,0.8366600265340756,3.0,5.0,5,0,1,0,0,0,0
1240,4334,5.0,1286002800.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,5.0,5.0,0.0,5.0,5.0,6,0,0,0,0,0,1
129,2270,5.0,1286089200.0,4.2272727272727275,4.0,0.8691439785278706,2.0,5.0,22,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
465,91,5.0,1286089200.0,4.222222222222222,4.0,0.6405126152203487,3.0,5.0,27,5.0,5.0,0.0,5.0,5.0,5,0,0,1,0,0,0
1218,1825,4.0,1286089200.0,4.0,4.0,0.0,4.0,4.0,2,4.222222222222222,4.0,0.4409585518440987,4.0,5.0,9,0,0,0,0,0,1
1240,2832,4.0,1286089200.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
1240,6576,5.0,1286089200.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,5.0,5.0,0.0,5.0,5.0,4,0,0,0,0,0,1
40,595,4.0,1286175600.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.5,4.5,0.5773502691896257,4.0,5.0,4,0,1,0,0,0,0
59,1752,4.0,1286175600.0,4.166666666666667,4.0,0.40824829046386313,4.0,5.0,6,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
68,1747,5.0,1286175600.0,4.12,4.0,0.725718035235908,3.0,5.0,25,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
75,982,4.0,1286175600.0,4.333333333333333,4.0,0.5773502691896258,4.0,5.0,3,4.0,4.0,0.0,4.0,4.0,3,1,0,0,0,0,0
75,2002,4.0,1286175600.0,4.333333333333333,4.0,0.5773502691896258,4.0,5.0,3,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
224,1767,4.0,1286175600.0,4.0,4.0,0.0,4.0,4.0,4,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
349,2959,5.0,1286175600.0,4.466666666666667,5.0,0.9154754164341269,2.0,5.0,15,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
553,595,5.0,1286175600.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,4.5,4.5,0.5773502691896257,4.0,5.0,4,0,1,0,0,0,0
930,470,3.0,1286175600.0,3.5,3.5,0.5773502691896257,3.0,4.0,4,3.3333333333333335,3.0,1.5275252316519468,2.0,5.0,3,0,0,0,1,0,0
1913,12695,4.0,1286175600.0,3.933333333333333,4.0,0.8837151016885368,2.0,5.0,15,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
1,3,5.0,1286262000.0,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
67,339,3.0,1286262000.0,4.0,4.0,0.7071067811865475,3.0,5.0,5,2.6666666666666665,3.0,1.5275252316519468,1.0,4.0,3,0,0,1,0,0,0
86,28,5.0,1286262000.0,4.75,5.0,0.5,4.0,5.0,4,4.166666666666667,5.0,1.602081978759722,1.0,5.0,6,0,0,1,0,0,0
165,99,5.0,1286262000.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0
258,6084,2.0,1286262000.0,4.523809523809524,5.0,0.9283882603225668,2.0,5.0,21,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,0,0,1,0
40,603,5.0,1286348400.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,1,0,0,0,0
1240,2393,5.0,1286348400.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
1766,6351,4.0,1286348400.0,4.0,4.0,0.0,4.0,4.0,2,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,1
24,966,3.0,1286434800.0,3.0,3.0,0.0,3.0,3.0,2,4.25,4.5,0.9574271077563382,3.0,5.0,4,0,0,0,1,0,0
131,2960,5.0,1286434800.0,4.475,5.0,1.1319939294935537,1.0,5.0,40,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,1,0,0,0
161,3745,4.0,1286434800.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
174,3990,2.0,1286434800.0,4.75,5.0,0.8660254037844387,2.0,5.0,12,2.0,2.0,,2.0,2.0,1,0,1,0,0,0,0
890,11469,3.0,1286434800.0,3.8,4.0,0.4472135954999579,3.0,4.0,5,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,1
1937,1883,4.0,1286434800.0,4.166666666666667,4.0,0.752772652709081,3.0,5.0,6,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
28,1046,5.0,1286521200.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
40,1246,5.0,1286521200.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
1240,4746,4.0,1286521200.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,4.75,5.0,0.5,4.0,5.0,4,0,0,0,0,0,1
3,114,4.0,1286607600.0,4.222222222222222,5.0,1.3944333775567925,1.0,5.0,9,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,1,0,0
136,3123,2.0,1286607600.0,3.588235294117647,3.0,1.3719886811400708,1.0,5.0,17,2.5,2.5,0.7071067811865476,2.0,3.0,2,0,0,0,0,0,1
825,8620,5.0,1286607600.0,4.6,5.0,0.547722557505166,4.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0
1240,502,5.0,1286607600.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,4.25,4.0,0.4629100498862757,4.0,5.0,8,0,0,0,0,0,1
28,1045,4.0,1286694000.0,4.725,5.0,0.6788942744621106,2.0,5.0,40,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,1,0,0,0,0
67,58,4.0,1286694000.0,4.0,4.0,0.7071067811865475,3.0,5.0,5,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,0,1,0,0,0
161,3603,3.0,1286694000.0,4.32,4.0,0.7483314773547884,2.0,5.0,25,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,0,0,1,0
165,3807,1.0,1286694000.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,3.0,3.0,2.8284271247461903,1.0,5.0,2,0,1,0,0,0,0
188,1585,5.0,1286694000.0,4.571428571428571,5.0,0.8516306272526399,2.0,5.0,14,4.6923076923076925,5.0,0.6304251719561152,3.0,5.0,13,0,0,0,0,0,1
3,112,5.0,1286780400.0,4.222222222222222,5.0,1.3944333775567925,1.0,5.0,9,5.0,5.0,0.0,5.0,5.0,4,0,0,0,0,0,1
13,606,5.0,1286780400.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
126,2854,5.0,1286780400.0,4.6,5.0,0.6992058987801009,3.0,5.0,10,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
190,4374,4.0,1286780400.0,3.942857142857143,4.0,0.90563130866092,1.0,5.0,35,4.0,4.0,,4.0,4.0,1,1,0,0,0,0,0
536,2114,4.0,1286780400.0,4.5,4.5,0.7071067811865476,4.0,5.0,2,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
553,4901,5.0,1286780400.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
1240,3146,4.0,1286780400.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,3.3333333333333335,3.0,0.5773502691896257,3.0,4.0,3,0,0,0,0,0,1
157,3658,5.0,1286866800.0,5.0,5.0,0.0,5.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0
709,7271,5.0,1286866800.0,4.333333333333333,4.0,0.7071067811865475,3.0,5.0,9,5.0,5.0,0.0,5.0,5.0,2,0,0,0,1,0,0
3,110,5.0,1286953200.0,4.222222222222222,5.0,1.3944333775567925,1.0,5.0,9,4.4,4.0,0.547722557505166,4.0,5.0,5,0,1,0,0,0,0
40,683,5.0,1286953200.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.666666666666667,5.0,0.5163977794943221,4.0,5.0,6,0,0,0,0,1,0
62,1777,3.0,1286953200.0,3.8,4.0,0.8366600265340756,3.0,5.0,5,3.0,3.0,0.0,3.0,3.0,2,0,0,0,0,0,1
202,4610,4.0,1286953200.0,3.5555555555555554,4.0,1.130388330520878,2.0,5.0,9,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0
238,5031,1.0,1286953200.0,1.5,1.5,0.7071067811865476,1.0,2.0,2,1.0,1.0,,1.0,1.0,1,0,0,0,1,0,0
1240,3141,4.0,1286953200.0,4.583333333333333,5.0,0.5036101551853348,4.0,5.0,24,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
